x,y
235.38959,210.9223
237.02872,209.82596
238.69942,208.77487
240.90094,207.76962
243.13246,206.81122
245.39317,205.90062
247.68217,205.03877
249.99858,204.22667
252.34145,203.46526
254.20981,202.75548
256.10278,202.09796
258.01947,201.49335
259.95898,200.94229
261.92038,200.44543
263.9028,200.00345
265.90527,199.617
267.92682,199.28679
269.9665,199.01349
272.02335,198.79784
274.09628,198.64053
276.18436,198.54231
278.28644,198.5039
280.4015,198.5261
282.5284,198.60963
284.66602,198.75531
286.81317,198.96393
288.96866,199.23628
291.1312,199.5732
293.2995,199.97554
295.47226,200.44414
297.64807,200.97987
300.32547,201.58362
303.0027,202.25627
305.67773,202.99867
308.34863,203.81166
311.01337,204.69597
313.66977,205.65231
316.31564,206.68134
318.94873,207.78363
321.56662,208.95967
324.16696,210.20992
327.24722,211.53468
330.30457,212.93391
333.3361,214.4073
336.33893,215.9544
339.31015,217.57457
342.24692,219.26698
345.64642,221.03061
349.0058,222.8637
352.3223,224.76424
355.5934,226.73003
358.81683,228.75867
361.9905,230.84763
365.1125,232.99419
368.1812,235.19559
371.19522,237.44896
374.15344,240.25137
377.05435,243.09998
379.89673,245.99178
382.67966,248.92377
385.40247,251.8929
388.06476,254.89613
390.66635,257.93045
392.70737,260.99286
394.68753,264.08087
396.60687,267.192
398.4655,270.3237
400.26373,273.9736
402.0017,277.63916
403.67993,281.31784
405.29895,285.00714
406.8596,288.7048
407.86273,292.4085
408.80893,296.11624
409.69885,299.82596
410.5333,303.5358
411.31323,307.24387
412.0396,310.94846
412.7136,314.64792
413.33636,318.34073
413.90912,322.02545
414.4332,326.20078
414.91006,330.36526
415.34128,334.5177
415.72833,338.65692
416.0729,342.78195
416.37656,346.8919
416.64087,350.986
416.86743,355.0636
417.05783,359.12415
417.2136,363.1672
417.3362,367.1924
417.42715,371.19946
417.48782,375.18817
417.5196,379.1584
417.5238,383.11005
417.5017,387.0431
417.45456,390.95755
417.38345,394.85352
417.28958,398.73105
417.17398,402.5903
417.0377,406.43143
