step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,483.76147,149.21884,0.84705126,1.0390291,0.2053249,1,0.0030625972319600625,0.0030625972319600625
1,484.5994,150.26537,0.3379196,1.0465219,0.2030626,2,0.003847718810349454,0.006910316042309517
2,484.92813,151.31934,0.3287449,1.5539638,0.20384772,1,0.005919369201143054,0.012829685243452571
3,485.24765,152.88072,-0.18049344,1.5613914,0.20591937,0,0.011026701014869744,0.023856386258322315
4,485.0578,154.44952,0.3101669,1.5688087,0.2110267,3,0.012991447358644825,0.03684783361696714
5,485.35852,156.02579,0.30070278,1.0762523,0.21299145,1,0.01373343541364197,0.05058126903060911
6,485.64963,157.10947,-0.20886587,1.0836847,0.21373343,1,0.01761533074997862,0.06819659978058773
7,485.43115,158.20056,-0.71850276,1.091102,0.21761534,2,0.024664386130830163,0.09286098591141789
8,484.7029,159.29912,-0.7282322,1.5985421,0.22466439,1,0.032846738533234776,0.12570772444465267
9,483.9648,160.90515,-1.2380803,1.606044,0.23284674,1,0.044176946858197674,0.16988467130285034
10,482.71674,162.51877,-1.7480893,1.6136118,0.24417695,1,0.05868409218269771,0.22856876348554805
11,480.95844,164.14006,-2.2582893,1.6212865,0.2586841,1,0.07639338750244912,0.30496215098799717
12,478.68973,165.76917,-2.768713,1.6291126,0.27639338,1,0.09732683626453092,0.4022889872525281
13,475.91034,167.40631,-3.279397,1.6371382,0.29732683,1,0.12150374747499554,0.5237927347275236
14,472.61996,169.05173,-3.7903805,1.6454171,0.32150376,1,0.1489411265701877,0.6727338612977114
15,468.81824,170.70573,-4.3017073,1.6540096,0.34894112,1,0.1796539484811212,0.8523878097788327
16,464.50482,172.36871,-4.813426,1.6629846,0.37965396,1,0.21365530298410357,1.0660431127629362
17,459.67923,174.04114,-5.32559,1.672422,0.4136553,3,0.25095637681334954,1.3169994895762858
18,454.34097,175.72356,-5.3382587,1.1824155,0.45095637,1,0.28744134155428064,1.6044408311305665
19,448.98947,176.91663,-5.851498,1.1930758,0.48744133,1,0.32722154353031035,1.9316623746608768
20,443.1242,178.1211,-6.3652754,1.2044576,0.52722156,2,0.3702783907933413,2.301940765454218
21,436.74454,179.33778,-6.379655,1.7167025,0.5702784,1,0.41441222915671266,2.7163529946109306
22,430.34985,181.06776,-6.894702,1.7299802,0.61441225,1,0.46184307644221784,3.1781960710531485
23,423.4393,182.8122,-7.4105372,1.7444283,0.66184306,1,0.5125463595704989,3.690742430623647
24,416.01205,184.5725,-7.9272456,1.7602903,0.71254635,1,0.5664564092889814,4.257198839912629
25,408.06714,186.35036,-8.444911,1.7778672,0.7664564,1,0.6233928404327458,4.880591680345375
26,399.60355,188.14789,-8.963611,1.7975329,0.82339287,1,0.6827449259368719,5.563336606282246
27,390.62015,189.96764,-9.483398,1.8197534,0.8827449,1,10,15.563336606282245
