step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,359.3851,414.40646,-1.62252,0.8259279,0.0,3,-0.2,-0.2
1,357.74408,415.19675,-1.641026,0.29027563,0.0,1,-0.2,-0.4
2,356.08505,415.45108,-2.1590383,0.25434214,0.0,1,-0.2,-0.6000000000000001
3,353.9083,415.669,-2.6767406,0.21790162,0.0,2,-0.2,-0.8
4,351.21423,415.84976,-2.6940532,0.6807547,0.0,1,-0.2,-1.0
5,348.5034,416.49246,-3.2108731,0.64270705,0.0,1,-0.2,-1.2
6,345.2764,417.09647,-3.7269847,0.6040114,0.0,4,0,-1.2
7,341.53415,417.66098,-3.742256,0.56451565,0.0,1,-0.2,-1.4
8,337.77762,418.1851,-4.2565255,0.5240918,0.0,3,-0.2,-1.5999999999999999
9,333.50787,418.66788,-4.269726,-0.017203795,0.0,1,-0.2,-1.7999999999999998
10,329.22623,418.60843,-4.781654,-0.05944776,0.0,1,-0.2,-1.9999999999999998
11,324.43387,418.50555,-5.292355,-0.10287615,0.0,1,-0.2,-2.1999999999999997
12,319.13232,418.35803,-5.801561,-0.14752452,0.0,1,-0.18679152797625614,-2.3867915279762557
13,313.32333,418.16467,-6.30897,-0.19336039,0.013208472,1,-0.14495977457425696,-2.5317513025505125
14,307.0091,417.9244,-6.8142586,-0.24026327,0.055040225,2,-0.09984444793448372,-2.6315957504849963
15,300.192,417.63638,-6.817096,0.21199483,0.100155555,1,-0.054484659187708895,-2.686080409672705
16,293.37482,417.80017,-7.317175,0.1637646,0.14551534,1,-0.005867158318361987,-2.691947567991067
17,286.06033,417.91605,-7.8144827,0.11589549,0.19413283,1,0.0459775435884166,-2.6459700244026503
18,278.2514,417.98492,-8.308925,0.06888254,0.24597755,0,0.10101382557436372,-2.5449561988282867
19,269.9509,418.0082,-7.800519,0.02328055,0.30101383,1,0.15258092420992436,-2.392375274618362
20,262.16147,417.98788,-8.2894125,-0.020336246,0.35258093,1,0.20726567576738492,-2.1851095988509774
21,253.88535,417.92615,-8.776137,-0.06173206,0.40726566,1,0.2650096831199284,-1.920099915731049
22,245.12436,417.82565,-9.260977,-0.10050125,0.4650097,0,0.3257284358621298,-1.5943714798689193
23,235.88007,417.68933,-8.744297,-0.13631395,0.52572846,1,0.3827476943793921,-1.211623785489527
24,227.15355,417.5204,-9.226521,-0.16894299,0.5827477,1,0.4424741252978485,-0.7691496601916785
25,217.94542,417.32178,-9.708127,-0.19861628,0.6424741,1,0.5045492450586182,-0.2646004151330603
26,208.25595,417.09647,-10.189465,-0.22529939,0.70454925,1,0.5681800853077559,0.30357967017469556
27,198.08508,416.84744,-10.670863,-0.24904147,0.7681801,1,0.6312516349124395,0.9348313050871351
28,187.43248,416.57748,-11.152614,-0.2699644,0.8312516,1,0.686580050221564,1.621411355308699
29,176.29752,416.2892,-11.63496,-0.2882468,0.88658005,1,10,11.621411355308698
