x,y
148.08113,255.06148
148.5816,253.49706
149.6075,251.94046
151.1589,250.39201
152.73604,248.35213
154.83902,246.32132
157.46814,244.30019
160.62381,242.28941
164.30658,240.28987
168.51714,238.30255
173.25635,236.32867
178.5252,234.36969
184.32486,232.42734
190.65662,230.50375
197.52194,228.6015
204.92238,226.72371
212.85948,224.87419
220.8348,223.55759
229.34975,222.27927
238.40538,221.04572
248.00197,219.86465
258.13837,218.74493
268.31134,217.19623
279.01468,215.72682
290.23938,214.34329
301.97427,213.04898
314.20715,211.84288
326.9267,210.71942
340.12408,209.66943
