step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,114.23808,351.93036,-0.39444846,-1.4349757,0.0,0,-0.2,-0.2
1,113.860916,350.49054,0.12282871,-1.4398057,0.0,0,-0.2,-0.4
2,114.00106,349.04605,0.64014596,-1.4445031,0.0,0,-0.2,-0.6000000000000001
3,114.658646,347.59692,1.1575878,-1.4491023,0.0,0,-0.2,-0.8
4,115.83389,346.1433,1.6752423,-1.453636,0.0,0,-0.2,-1.0
5,117.52709,344.68515,2.193203,-1.4581361,0.0,0,-0.2,-1.2
6,119.73866,343.22253,2.7115712,-1.4626343,0.0,0,-0.2,-1.4
7,122.469124,341.75537,3.230459,-1.4671632,0.0,0,-0.2,-1.5999999999999999
8,125.71912,340.2836,3.7499926,-1.4717574,0.0,4,0,-1.5999999999999999
9,129.48943,338.80716,3.7703161,-1.4764551,0.0,0,-0.2,-1.7999999999999998
10,133.28104,337.32587,4.291598,-1.4812986,0.0,0,-0.2,-1.9999999999999998
11,137.59494,335.83957,4.8139114,-1.4862943,0.0,0,-0.2,-2.1999999999999997
12,142.43242,334.34805,5.3374743,-1.4914942,0.0,0,-0.2,-2.4
13,147.79497,332.8511,5.8625484,-1.49696,0.0,0,-0.2,-2.6
14,153.68442,331.34833,6.3894567,-1.5027678,0.0,0,-0.2,-2.8000000000000003
15,160.10303,329.83932,6.9186034,-1.5090125,0.0,0,-0.2,-3.0000000000000004
16,167.05353,328.32352,7.4505043,-1.5158168,0.0,0,-0.2,-3.2000000000000006
17,174.53937,326.80017,7.9858336,-1.5233436,0.0,0,-0.2,-3.400000000000001
18,182.56485,325.26834,8.525491,-1.5318148,0.0,0,-0.2,-3.600000000000001
19,191.13556,323.7268,9.07071,-1.5415447,0.0,0,-0.2,-3.800000000000001
20,200.2588,322.1738,9.6232395,-1.5529933,0.0,0,-0.2,-4.000000000000001
21,209.94444,320.60693,10.185646,-1.5668671,0.0,0,-0.2,-4.200000000000001
22,220.20633,319.02264,10.761878,-1.5843109,0.0,0,-0.2,-4.400000000000001
23,231.06468,317.4153,11.358362,-1.6073126,0.0,0,-0.2,-4.600000000000001
24,242.55106,315.77567,11.986364,-1.63965,0.0,0,-0.2,-4.800000000000002
25,254.71875,314.0862,12.667699,-1.6894451,0.0,0,-0.2,-5.000000000000002
26,267.66983,312.30862,13.451094,-1.7776046,0.0,0,-0.1266499378514438,-5.126649937851446
27,281.64215,310.33258,14.472303,-1.9760374,0.073350064,0,-0.026085438578986653,-5.1527353764304324
28,297.42508,307.61887,16.282948,-2.7137241,0.17391457,0,0.1286737958831769,-5.024061580547255
29,317.01202,295.129,20.08694,-12.489875,0.3286738,0,0.27244820091045613,-4.751613379636799
30,335.0499,283.22583,18.537851,-11.903164,0.4724482,0,0.41600117349225235,-4.335612206144547
31,353.189,271.5135,18.639118,-11.712338,0.6160012,0,0.5608833824946473,-3.7747288236499
32,371.6665,259.8877,18.977505,-11.625783,0.7608834,0,10,6.2252711763501
