step,action
0,0
1,0
2,3
3,2
4,0
5,3
6,0
7,3
8,4
9,0
10,4
11,3
12,2
13,0
14,0
15,2
16,0
17,0
18,3
19,0
20,2
21,0
22,3
23,0
24,0
25,0
26,1
27,3
28,4
29,2
30,4
31,0
32,3
33,0
34,0
35,0
36,0
37,4
38,4
39,0
40,1
41,2
42,4
43,4
44,1
45,4
46,2
47,2
48,3
49,0
50,3
51,0
52,0
53,3
54,0
55,3
56,0
57,4
58,3
