step,action
0,2
1,0
2,2
3,0
4,1
5,3
6,1
7,0
8,2
9,4
10,2
11,2
12,1
13,1
14,4
15,2
16,2
17,1
18,2
19,2
20,2
21,1
22,0
23,4
24,3
25,4
26,2
27,3
28,0
29,1
30,1
31,1
32,4
33,2
34,2
35,0
36,4
37,4
38,0
39,2
40,3
41,0
42,3
43,1
44,0
45,2
46,1
47,0
48,3
49,4
50,0
51,3
52,2
53,4
