x,y
213.30273,470.24963
211.98154,469.54895
211.16876,468.832
210.86453,468.09885
211.06894,467.3494
211.78207,466.58353
213.00398,465.80106
214.73474,465.00174
216.9744,464.1852
219.72293,463.3511
222.98036,462.49893
226.74663,461.62808
231.02165,460.73795
235.80527,459.82776
241.09727,458.8967
246.89735,457.94382
253.20511,456.9682
260.01996,455.96872
267.3412,454.94427
275.16794,453.89383
283.49905,452.81622
292.3332,451.71057
301.6688,450.576
311.50406,449.41202
321.83707,448.21838
332.6657,446.99536
