x,y
199.70316,440.03754
198.44064,439.09567
196.6914,438.13565
194.95561,437.15768
193.7334,436.16193
192.52496,435.14856
191.33044,434.11765
190.65004,433.06937
189.48392,432.00366
188.83224,430.92072
188.19522,429.32053
188.07314,427.70303
187.96631,426.06818
187.87506,423.91574
188.29985,421.7456
188.74117,420.05743
189.19942,418.351
189.17503,416.62604
189.6684,414.8824
190.68,413.11975
192.21033,411.33774
193.75998,409.03574
195.82974,406.71313
197.92047,403.86902
200.53326,401.0025
203.16934,398.6123
206.32991,396.19714
209.51631,394.2555
212.22978,392.2856
215.47162,390.28595
218.74327,387.75443
222.04663,385.18866
225.88377,382.58594
229.75711,379.9429
234.16937,377.25558
239.12363,374.51898
244.1235,371.22653
249.67365,367.87
255.77946,364.4384
262.4471,360.9167
269.68317,357.28403
277.49353,353.51093
284.88068,349.55527
292.3404,345.3618
299.85263,341.35736
307.36624,336.9627
315.28802,332.10727
322.9829,327.27533
330.33972,322.04218
336.8126,316.53006
343.41156,310.85007
350.18716,305.08926
356.70178,299.802
363.50885,294.51544
370.15225,289.243
376.6647,283.9907
383.57062,278.7606
390.88953,273.5526
398.63693,268.36545
406.3251,262.69727
413.46368,257.04648
