x,y
139.1621,286.6646
139.33125,285.04608
139.52594,283.42993
140.24612,281.81644
140.49196,280.20584
141.26344,278.59845
142.5607,276.9945
144.38405,275.39438
146.23396,274.29846
148.61095,273.20706
151.01575,271.62057
153.44905,269.53955
155.91151,266.96457
157.90375,264.3964
160.42615,261.83582
163.47931,259.28363
166.56398,256.2408
169.6808,253.20859
172.8304,250.6881
176.01344,247.68059
179.73044,244.68741
183.48203,241.21014
187.76862,237.75052
192.59064,234.31056
196.94856,230.89256
201.34251,227.49872
206.27234,224.13124
211.73782,220.79263
217.23865,216.98572
223.27376,213.21321
229.84181,209.47797
236.94104,205.78294
244.56915,202.13107
252.72327,198.5251
260.89987,194.9674
269.595,191.45952
278.80432,188.00221
288.02316,184.59537
297.74716,181.23784
307.47202,177.92761
317.69418,174.66193
327.9105,171.43748
338.61865,168.25073
