step,action
0,1
1,2
2,0
3,4
4,3
5,0
6,3
7,0
8,2
9,3
10,0
11,4
12,0
13,0
14,0
15,3
16,1
17,0
18,3
19,0
20,0
21,0
22,4
23,2
24,0
25,1
26,0
27,0
28,4
29,0
30,0
31,2
32,3
33,1
34,4
35,0
36,0
37,4
38,1
39,0
40,1
41,4
42,0
43,2
44,0
45,2
46,2
47,3
48,0
49,2
50,0
51,2
52,1
53,4
54,0
55,0
56,0
57,0
58,3
59,0
60,1
61,0
62,3
63,0
64,1
