step,action
0,0
1,0
2,0
3,2
4,4
5,4
6,0
7,0
8,3
9,1
10,2
11,0
12,0
13,1
14,0
15,0
16,1
17,1
18,0
19,4
20,4
21,0
22,1
23,1
24,2
25,4
26,0
27,2
28,1
29,0
30,2
31,0
32,0
33,0
34,2
35,1
36,1
37,2
38,0
39,2
40,1
41,3
42,2
43,0
44,1
45,0
46,0
47,0
48,1
49,0
50,0
51,0
52,0
53,0
54,4
55,0
56,0
57,4
58,0
59,0
60,0
61,0
62,1
63,4
64,4
65,0
66,0
67,1
68,0
