step,action
0,3
1,0
2,0
3,1
4,3
5,1
6,2
7,2
8,0
9,2
10,2
11,4
12,1
13,1
14,1
15,0
16,0
17,0
18,0
19,0
20,2
21,4
22,0
23,3
24,2
25,4
26,1
27,2
28,0
29,4
30,3
31,4
32,0
33,3
34,0
35,1
36,0
37,4
38,0
39,1
40,3
41,4
42,0
43,4
44,3
45,0
46,0
47,2
48,1
49,0
50,1
51,0
52,0
53,0
54,3
55,0
56,0
57,0
58,1
59,3
60,1
61,2
62,0
63,0
64,1
65,0
66,4
67,3
68,1
69,4
