step,action
0,0
1,4
2,0
3,0
4,1
5,0
6,3
7,0
8,0
9,0
10,2
11,4
12,0
13,0
14,0
15,0
16,1
17,1
18,0
19,0
20,2
21,0
22,3
23,0
24,3
25,0
26,0
27,0
28,0
29,2
30,3
31,4
32,3
33,0
34,3
35,0
36,0
37,0
38,0
39,4
40,2
41,0
42,0
43,1
44,4
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,2
53,1
54,0
55,1
56,1
