step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,216.94084,131.1095,1.3549087,-0.65877825,0.0,0,-0.2,-0.2
1,218.30406,130.46764,1.8632238,-0.64187056,0.0,0,-0.2,-0.4
2,220.17548,129.84274,2.371405,-0.6248933,0.0,0,-0.2,-0.6000000000000001
3,222.5549,129.23495,2.8794293,-0.60778826,0.0,0,-0.2,-0.8
4,225.44217,128.64445,3.38727,-0.5904997,0.0,0,-0.19274332462634963,-0.9927433246263497
5,228.83707,128.07147,3.8948953,-0.57297456,0.0072566755,0,-0.16687283248305634,-1.1596161571094061
6,232.73933,127.51631,4.4022675,-0.5551633,0.033127166,0,-0.13764227967567727,-1.2972584367850835
7,237.14867,126.979294,4.9093423,-0.537021,0.06235772,0,-0.10505627332695872,-1.4023147101120421
8,242.06474,126.460785,5.416067,-0.51850855,0.094943725,0,-0.06912067604985866,-1.4714353861619007
9,247.48712,125.96119,5.9223814,-0.49959502,0.13087933,0,-0.029842960326905532,-1.5012783464888062
10,253.41534,125.48093,6.4282155,-0.48025975,0.17015705,0,0.012767284986936966,-1.4885110615018693
11,259.84882,125.02043,6.9334908,-0.46049547,0.21276729,0,0.0586976065636961,-1.4298134549381731
12,266.78696,124.580124,7.4381223,-0.4403117,0.2586976,0,0.10793153546466955,-1.3218819194735036
13,274.22897,124.160385,7.9420176,-0.41973844,0.30793154,0,0.16044672829552237,-1.1614351911779812
14,282.17404,123.76155,8.445082,-0.3988298,0.36044672,0,0.21621179540899044,-0.9452233957689908
15,290.62128,123.38389,8.947223,-0.37766704,0.41621178,0,0.2751805384279828,-0.670042857341008
16,299.56964,123.02753,9.448354,-0.35636067,0.47518054,0,0.3372806908341874,-0.3327621665068206
17,309.01804,122.692474,9.948406,-0.33505037,0.5372807,0,0.4023898990586789,0.06962773255185828
18,318.96536,122.37857,10.44733,-0.3139025,0.6023899,0,0.47027844640850475,0.539906178960363
19,329.41046,122.08547,10.945109,-0.29310414,0.67027843,0,0.5404506998449226,1.0803568788052855
20,340.35223,121.812614,11.441762,-0.27285442,0.7404507,0,0.6116034075638539,1.6919602863691394
21,351.78958,121.559265,11.9373455,-0.25335282,0.8116034,0,0.6791241382409401,2.3710844246100793
22,363.72153,121.32448,12.431957,-0.23478629,0.87912416,0,10,12.371084424610078
