x,y
150.93532,370.6766
150.27603,369.20828
150.13902,367.72964
150.5245,366.24088
150.43282,364.74197
150.86417,363.2331
151.31895,361.21426
151.7976,359.18564
151.8006,357.14728
151.32828,355.0994
150.88084,353.04227
150.95853,350.97626
151.56165,348.90152
152.69072,346.8182
153.34642,344.72647
154.52928,342.62643
156.24002,340.51822
158.47954,338.40192
160.74902,336.77747
163.04962,335.1448
165.88255,333.50385
169.24937,331.85443
173.152,330.1963
177.0928,328.02902
181.07455,325.85245
185.60034,323.66632
190.67403,321.47025
196.30048,319.26382
202.4859,317.04645
208.73842,314.81735
215.56801,312.57574
222.98819,310.32062
230.51793,308.05084
238.1832,305.26535
245.52122,302.46512
253.58345,299.65475
261.95544,296.3467
271.28226,293.08234
281.3527,290.4971
292.7807,288.1037
305.9969,288.1569
317.5021,292.08905
327.8587,296.76636
337.87244,301.5415
346.922,306.2978
355.67642,310.51443
364.72653,314.6925
374.12894,318.83704
383.42075,323.45346
392.62698,328.54587
