step,action
0,0
1,0
2,1
3,4
4,4
5,1
6,0
7,4
8,2
9,3
10,3
11,1
12,1
13,3
14,4
15,3
16,1
17,3
18,1
19,3
20,0
21,2
22,3
23,4
24,1
25,3
26,0
27,0
28,2
29,3
30,4
31,0
32,4
33,3
34,1
35,1
36,4
37,4
38,3
39,0
40,1
41,3
42,0
43,3
44,3
45,3
46,3
47,3
48,1
49,0
50,3
51,0
52,1
53,3
54,3
55,0
56,3
57,1
58,0
59,1
60,3
61,3
62,0
63,3
64,0
65,1
