step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,285.29266,437.023,-1.7493117,-0.20047519,0.4327699,0,0.2218953255270802,0.2218953255270802
1,283.5471,436.78757,-1.2455611,-0.2354178,0.42189533,4,0.4143065726845112,0.6362018982115913
2,282.30573,436.51724,-1.2413621,-0.27032813,0.41430658,0,0.20677776935010245,0.8429796675616938
3,281.0689,436.212,-0.736835,-0.30525634,0.40677777,0,0.20255358405452767,1.0455332516162215
4,280.3369,435.8718,-0.23197687,-0.34021142,0.4025536,3,0.20164524972017767,1.2471785013363992
5,280.11002,435.49652,-0.22690503,-0.87525785,0.40164524,0,0.20152955116832955,1.4487080525047287
6,279.88828,434.58606,0.27826348,-0.9104673,0.40152955,0,0.204695316358459,1.6534033688631877
7,280.17188,433.63995,0.7835903,-0.9461139,0.4046953,0,0.21115632581048566,1.8645596946736733
8,280.96082,432.65765,1.2889568,-0.9822837,0.41115633,0,0.22092308690293244,2.085482781576606
9,282.25507,431.63858,1.7942361,-1.0190676,0.42092308,0,0.23400320634822697,2.319485987924833
10,284.05435,430.58203,2.2992897,-1.0565568,0.4340032,0,0.2504015949116432,2.569887582836476
11,286.3583,429.4872,2.8039644,-1.0948389,0.4504016,0,0.2701205256218628,2.840008108458339
12,289.1664,428.3532,3.308089,-1.1339915,0.47012052,0,0.2931595517343097,3.1331676601926484
13,292.47787,427.17914,3.8114724,-1.174075,0.49315956,0,0.31951527393790485,3.452682934130553
14,296.29178,425.96402,4.3139,-1.2151237,0.5195153,2,0.3491809205463295,3.8018638546768826
15,300.6069,424.70688,4.315137,-0.75713307,0.5491809,0,0.3784049167477876,4.18026877142467
16,304.92184,423.90683,4.814928,-0.800048,0.5784049,0,0.41095520301767524,4.591223974442345
17,309.73505,423.06342,5.3132052,-0.8434177,0.6109552,2,0.4468210420648267,5.038045016507172
18,315.0448,422.17633,5.3097515,-0.3870776,0.646821,0,0.48225668169520935,5.520301698202381
19,320.34918,421.74554,5.8043685,-0.43079218,0.6822567,0,0.520974707447196,6.041276405649577
20,326.1463,421.27155,6.297147,-0.4739986,0.7209747,0,0.5629516953559817,6.604228101005559
21,332.43433,420.75516,6.788007,-0.516391,0.7629517,1,0.6081525178935832,7.212380618899141
22,339.21124,420.19754,6.2769327,-0.557621,0.8081525,0,0.6499639438444123,7.862344562743553
23,345.47525,419.60022,6.7639832,-0.59731567,0.84996396,0,0.6948807773593773,8.557225340102931
24,352.22473,418.96478,7.249495,-0.63542014,0.8948808,0,10,18.55722534010293
