step,action
0,0
1,0
2,0
3,3
4,0
5,4
6,0
7,3
8,0
9,3
10,0
11,0
12,4
13,0
14,1
15,2
16,0
17,0
18,4
19,2
20,4
21,0
22,1
23,0
24,0
25,4
26,0
27,0
28,1
29,2
30,0
31,2
32,0
33,2
34,0
35,4
36,0
37,0
38,1
39,0
40,0
41,0
42,2
43,0
44,3
45,0
46,0
47,0
48,0
49,3
50,3
51,3
52,4
