x,y
262.8924,459.08585
261.3253,458.6854
259.76407,458.76062
258.20895,459.3117
256.1601,459.83902
254.61768,460.3429
253.58179,460.82367
253.0525,461.28152
252.52985,461.71667
252.0138,462.12927
252.00436,462.5195
252.50153,462.88742
253.50517,463.23312
254.51517,463.5565
255.53137,463.35757
256.55368,462.6362
258.0821,461.89206
260.11646,461.12482
262.65668,460.33405
265.20245,459.5193
267.75357,459.18008
269.80972,458.81607
271.87064,458.427
274.43604,458.0125
277.0056,457.07233
279.57904,456.10593
282.65594,455.11282
285.2359,454.0925
288.3185,453.04443
291.4033,452.46814
294.98965,451.86328
299.077,451.2295
