episode,reward,epsilon,steps,success
82,-28.199999999999967,0.7685146999996243,109,0
83,-4.362217903762025,0.7682704999996214,74,0
84,-25.599999999999977,0.767989999999618,85,0
85,-22.799999999999986,0.7677259999996149,80,0
86,-23.53521255559771,0.7673761999996107,106,0
87,-29.99999999999996,0.7669669999996058,124,0
88,-20.799999999999994,0.7667623999996034,62,0
89,-24.99999999999998,0.7664752999996,87,0
90,-25.199999999999978,0.7661947999995966,85,0
91,-7.229975315832532,0.7658284999995922,111,0
92,-24.863746788405457,0.7655248999995886,92,0
93,-25.999999999999975,0.7652080999995848,96,0
94,-31.379200673333063,0.7647394999995792,142,0
95,-21.368332396846057,0.7645183999995766,67,0
96,-22.599999999999987,0.7642708999995736,75,0
97,-4.154532018811646,0.7638649999995688,123,0
98,-4.490249368812202,0.7634326999995636,131,0
99,-22.599999999999987,0.7631587999995604,83,0
100,-23.199999999999985,0.7628848999995571,83,0
101,-13.210644764826025,0.7625647999995533,97,0
102,-26.399999999999974,0.7622380999995494,99,0
103,-27.59999999999997,0.7618915999995453,105,0
104,-5.999834037778259,0.7616506999995424,73,0
105,-22.599999999999987,0.7613932999995393,78,0
106,-19.4,0.7612150999995372,54,0
107,-26.199999999999974,0.7608982999995334,96,0
108,-20.799999999999994,0.7606870999995309,64,0
109,-19.799999999999997,0.7604791999995284,63,0
110,-17.607783455355403,0.7601557999995245,98,0
111,-22.19999999999999,0.7599049999995215,76,0
112,-32.39999999999995,0.7594924999995166,125,0
113,-19.799999999999997,0.7593109999995145,55,0
114,-24.55093569571758,0.75894139999951,112,0
115,9.11997195422449,0.7586476999995065,89,0
116,-24.99999999999998,0.7583704999995032,84,0
117,-33.186724578753655,0.7579150999994978,138,0
118,-16.455678607548492,0.7575454999994934,112,0
119,-20.029915731636727,0.7572715999994901,83,0
120,-31.999999999999954,0.7568524999994851,127,0
121,-11.927432508104934,0.7566148999994823,72,0
122,8.544347094207444,0.7564399999994802,53,1
123,-22.442411979706876,0.7561627999994769,84,0
124,-25.599999999999977,0.7558789999994735,86,0
125,-25.599999999999977,0.7555720999994698,93,0
126,-26.99999999999997,0.7552156999994656,108,0
127,-20.399999999999995,0.7550110999994631,62,0
128,-26.199999999999974,0.7546975999994594,95,0
129,-18.200000000000003,0.7545292999994574,51,0
130,-28.799999999999965,0.7541728999994531,108,0
131,-30.39999999999996,0.7537768999994484,120,0
132,-29.199999999999964,0.7533775999994436,121,0
133,-21.11991045675755,0.7531036999994404,83,0
134,-20.599999999999994,0.7528990999994379,62,0
135,-28.856369154856132,0.7523578999994315,164,0
136,-25.399999999999977,0.7520575999994279,91,0
137,-20.066350518978403,0.7517011999994236,108,0
138,-25.799999999999976,0.7513843999994199,96,0
139,-22.599999999999987,0.7511203999994167,80,0
140,-22.09540170582757,0.7508332999994133,87,0
141,-26.04255778249713,0.7505098999994094,98,0
142,-25.799999999999976,0.7502062999994058,92,0
143,-18.209159162511625,0.7499191999994024,87,0
144,-18.146855908216637,0.7496617999993993,78,0
145,14.896722312646396,0.7495396999993978,37,1
146,-17.132094584098944,0.7491601999993933,115,0
147,-19.599999999999998,0.7489720999993911,57,0
148,-24.79999999999998,0.7486783999993876,89,0
149,-7.3774287624963835,0.7482757999993828,122,0
150,-27.39999999999997,0.7479325999993787,104,0
151,-16.883574707938074,0.7474969999993735,132,0
152,-13.697935382980106,0.7471834999993697,95,0
153,5.806348316205914,0.746952499999367,70,1
154,-26.199999999999974,0.7466257999993631,99,0
155,4.217730968358939,0.7463848999993602,73,0
156,-21.59999999999999,0.7461571999993575,69,0
157,-11.020544844095545,0.745780999999353,114,0
158,-24.725830633301342,0.7454608999993492,97,0
159,-33.79999999999995,0.7450120999993438,136,0
160,-19.352814758520488,0.7447513999993407,79,0
161,-30.746306979566228,0.744355399999336,120,0
162,-21.99999999999999,0.744104599999333,76,0
163,-26.599999999999973,0.7437778999993291,99,0
164,-22.399999999999988,0.7435303999993261,75,0
165,-2.602822375154803,0.7432300999993225,91,0
166,-20.823985944954646,0.7428769999993183,107,0
167,-25.399999999999977,0.7425799999993148,90,0
168,-23.094675407352497,0.742259899999311,97,0
169,-23.695464839826087,0.7419067999993068,107,0
170,-22.526761537454085,0.7415239999993022,116,0
171,-15.479760778456782,0.7413193999992997,62,0
172,-23.799999999999983,0.7410322999992963,87,0
173,-21.79999999999999,0.7407814999992933,76,0
174,-13.07218481066031,0.7405174999992902,80,0
175,-25.399999999999977,0.7402006999992864,96,0
176,-19.999999999999996,0.740002699999284,60,0
177,15.398649188304734,0.7396759999992801,99,0
178,16.719557491471164,0.739576999999279,30,1
179,-15.353008595609346,0.7393129999992758,80,0
180,-20.999999999999993,0.7391017999992733,64,0
181,-26.31284065800591,0.7387750999992694,99,0
182,-21.199999999999992,0.7385638999992669,64,0
183,-21.39999999999999,0.7383361999992641,69,0
184,-32.19999999999995,0.737907199999259,130,0
185,-14.032176322050281,0.7375969999992553,94,0
186,-24.99999999999998,0.7372966999992517,91,0
187,-28.49930827224632,0.7369204999992472,114,0
188,-16.199070243091448,0.7366960999992446,68,0
189,-22.799999999999986,0.7364452999992416,76,0
190,-26.599999999999973,0.7361284999992378,96,0
191,-21.42763782858767,0.7356730999992324,138,0
192,-21.199999999999992,0.7354618999992298,64,0
193,-22.599999999999987,0.735220999999227,73,0
194,-22.70272709375979,0.734890999999223,100,0
195,-20.599999999999994,0.7346632999992203,69,0
196,-10.769720638848218,0.7345081999992185,47,0
197,-22.19999999999999,0.7342639999992155,74,0
198,-24.19999999999998,0.733970299999212,89,0
199,24.651571814342205,0.7338415999992105,39,1
200,-25.199999999999978,0.7335676999992072,83,0
201,-25.399999999999977,0.7332871999992039,85,0
202,-24.19999999999998,0.7329967999992004,88,0
203,-17.851163752154886,0.7326073999991958,118,0
204,-25.437292223756415,0.732287299999192,97,0
205,-20.199999999999996,0.7320859999991896,61,0
206,-20.999999999999993,0.7318846999991871,61,0
207,6.07921676491241,0.7316899999991848,59,1
208,-18.514854485214798,0.7314457999991819,74,0
209,-23.799999999999983,0.7311652999991786,85,0
210,-7.467528029869861,0.7308880999991753,84,0
211,-26.199999999999974,0.7305811999991716,93,0
212,-27.79999999999997,0.7302346999991675,105,0
213,-19.799999999999997,0.7300399999991651,59,0
214,-23.999999999999982,0.7297594999991618,85,0
215,-23.999999999999982,0.7294624999991582,90,0
216,-7.966074784724077,0.7291489999991545,95,0
217,-13.518495414275774,0.7288684999991512,85,0
218,-10.707131711928172,0.7286341999991484,71,0
219,-20.954893605228953,0.7283437999991449,88,0
220,-22.729316847815994,0.7280698999991416,83,0
221,-17.518869338843178,0.727769599999138,91,0
222,-25.399999999999977,0.7274626999991344,93,0
223,-21.59999999999999,0.7272250999991315,72,0
224,-25.399999999999977,0.7269115999991278,95,0
225,-22.999999999999986,0.7266706999991249,73,0
226,-16.35494986525905,0.7264396999991222,70,0
227,-20.573967050336748,0.7262152999991195,68,0
228,-16.769020679038174,0.7257268999991137,148,0
229,-21.199999999999992,0.725502499999111,68,0
230,-29.79999999999996,0.7251361999991066,111,0
231,-23.599999999999984,0.7248853999991036,76,0
232,-28.999999999999964,0.7245388999990995,105,0
233,-20.799999999999994,0.7243243999990969,65,0
234,-26.799999999999972,0.7240042999990931,97,0
235,-23.799999999999983,0.7237171999990897,87,0
236,-25.799999999999976,0.7234168999990861,91,0
237,-23.799999999999983,0.7231462999990829,82,0
238,-16.84689276641815,0.722822899999079,98,0
239,-25.199999999999978,0.7225258999990755,90,0
240,-16.04326011808034,0.7222519999990722,83,0
241,-8.664676711091115,0.7218955999990679,108,0
242,-7.392302975876208,0.7214071999990621,148,0
243,-19.17390893891706,0.7209946999990572,125,0
244,-13.72246327721169,0.7206349999990529,109,0
245,-21.59999999999999,0.7204204999990503,65,0
246,10.428609532443371,0.720308299999049,34,1
247,-31.599999999999955,0.7198990999990441,124,0
248,-19.799999999999997,0.7196911999990416,63,0
249,-28.599999999999966,0.7193446999990375,105,0
250,-29.199999999999964,0.7189618999990329,116,0
251,-25.19223171446371,0.7186648999990294,90,0
252,-17.33011512096833,0.718301899999025,110,0
253,-15.524435027208316,0.7179817999990212,97,0
254,-26.799999999999972,0.7176550999990173,99,0
255,-19.599999999999998,0.7174735999990152,55,0
256,-7.190754189650432,0.7169389999990088,162,0
257,-20.999999999999993,0.7167244999990062,65,0
258,-24.59999999999998,0.7164307999990027,89,0
259,-30.19999999999996,0.7160083999989977,128,0
260,0.43876445861902624,0.7157509999989946,78,0
261,-19.367091754426824,0.7155430999989921,63,0
262,-10.697991924597455,0.7152361999989885,93,0
263,-19.999999999999996,0.7150414999989861,59,0
264,-26.199999999999974,0.7147180999989823,98,0
265,-18.377045542591325,0.7145101999989798,63,0
266,-25.799999999999976,0.7141867999989759,98,0
267,-27.440529822336206,0.7138039999989714,116,0
268,-21.59999999999999,0.7135729999989686,70,0
269,-21.59999999999999,0.7133650999989661,63,0
270,-19.90227963721061,0.7128007999989594,171,0
271,7.441041032092826,0.7124575999989553,104,0
272,-24.19999999999998,0.7121737999989519,86,0
273,-23.599999999999984,0.7118833999989485,88,0
274,-21.199999999999992,0.7116490999989457,71,0
275,-27.39999999999997,0.7113355999989419,95,0
276,-20.799999999999994,0.7111342999989395,61,0
277,5.2221110160023345,0.7109593999989374,53,1
278,-25.399999999999977,0.7106458999989337,95,0
279,-19.892246735105502,0.7103455999989301,91,0
280,-20.399999999999995,0.7101310999989275,65,0
281,-13.734058012788799,0.7096987999989224,131,0
282,-25.799999999999976,0.7093951999989188,92,0
283,-24.99999999999998,0.7090981999989152,90,0
284,-23.799999999999983,0.7088209999989119,84,0
285,-27.79999999999997,0.7084810999989078,103,0
286,-20.799999999999994,0.7082731999989054,63,0
287,-23.999999999999982,0.707989399998902,86,0
288,-25.599999999999977,0.7076923999988984,90,0
289,-20.799999999999994,0.7074613999988957,70,0
290,-18.965472824825913,0.7068871999988888,174,0
291,-24.99999999999998,0.7066198999988856,81,0
292,-20.999999999999993,0.7064086999988831,64,0
293,-19.9868840484467,0.7062007999988806,63,0
294,-20.999999999999993,0.7059664999988778,71,0
295,-26.399999999999974,0.7056661999988743,91,0
296,-27.19999999999997,0.7053229999988702,104,0
297,-22.399999999999988,0.7050820999988673,73,0
298,-18.6,0.7049005999988651,55,0
299,-12.469210399636623,0.7046794999988625,67,0
300,-25.399999999999977,0.7043758999988589,92,0
301,-20.799999999999994,0.7041580999988563,66,0
302,-23.199999999999985,0.7039006999988532,78,0
303,-9.053337694178367,0.7036828999988506,66,0
304,-23.599999999999984,0.7034188999988474,80,0
305,-19.53717562399279,0.7031449999988442,83,0
306,-20.67118578627479,0.7028380999988405,93,0
307,-28.999999999999964,0.7024915999988364,105,0
308,-22.799999999999986,0.7022440999988334,75,0
309,-16.572428364331486,0.7019107999988294,101,0
310,-13.719221142567026,0.7017688999988277,43,0
311,-22.131402220555906,0.7014916999988244,84,0
312,-16.004169512344003,0.7011946999988209,90,0
313,-23.799999999999983,0.7009339999988178,79,0
314,-24.19999999999998,0.7006501999988144,86,0
315,-25.29750630737862,0.7003597999988109,88,0
316,-20.999999999999993,0.7001452999988084,65,0
317,-24.94502823375634,0.699861499998805,86,0
318,-22.799999999999986,0.6996238999988021,72,0
319,-18.200000000000003,0.6994588999988002,50,0
320,-7.791533686630128,0.6992443999987976,65,0
321,-21.199999999999992,0.6990199999987949,68,0
322,-27.39999999999997,0.698689999998791,100,0
323,-16.75734845939673,0.6983830999987873,93,0
324,-23.999999999999982,0.6981289999987843,77,0
325,-28.599999999999966,0.6977857999987802,104,0
326,-12.350161190494495,0.6975778999987777,63,0
327,-15.86666860421077,0.697264399998774,95,0
328,-21.39999999999999,0.6970333999987712,70,0
329,-7.633152797754536,0.6967099999987674,98,0
330,-25.399999999999977,0.6964096999987638,91,0
331,-12.797681480481696,0.6961390999987606,82,0
332,-28.399999999999967,0.6957661999987561,113,0
333,-8.86458407984046,0.6955351999987534,70,0
334,-20.599999999999994,0.6953305999987509,62,0
335,-19.599999999999998,0.6951424999987487,57,0
336,-26.799999999999972,0.6948223999987448,97,0
337,-21.39999999999999,0.6946111999987423,64,0
338,-32.39999999999995,0.6941953999987374,126,0
339,-17.620341652240178,0.6936046999987303,179,0
340,-33.59999999999995,0.6931393999987248,141,0
341,7.818449662636839,0.6929380999987224,61,1
342,-20.799999999999994,0.6927268999987198,64,0
343,-26.399999999999974,0.692403499998716,98,0
344,-25.199999999999978,0.6921295999987127,83,0
345,-24.344595390923452,0.6917038999987076,129,0
346,-31.999999999999954,0.691235299998702,142,0
347,-8.32708059708943,0.6909547999986987,85,0
348,-13.888835200232206,0.6907105999986958,74,0
349,-24.667182773206385,0.690393799998692,96,0
350,-19.759464565639796,0.6902023999986897,58,0
351,-20.399999999999995,0.6900076999986874,59,0
352,-24.59999999999998,0.6897370999986842,82,0
353,-12.781697452769928,0.6895324999986817,62,0
354,-23.779657673754272,0.6892354999986782,90,0
355,-25.399999999999977,0.6889186999986744,96,0
356,-11.93533630551076,0.6886414999986711,84,0
357,-22.19999999999999,0.6884038999986682,72,0
358,-26.599999999999973,0.6880870999986645,96,0
359,-23.999999999999982,0.6878164999986612,82,0
360,-26.599999999999973,0.6874897999986573,99,0
361,-24.59999999999998,0.6872257999986542,80,0
362,-23.999999999999982,0.6869749999986512,76,0
363,-26.99999999999997,0.6866548999986474,97,0
364,-19.999999999999996,0.686456899998645,60,0
365,-27.59999999999997,0.6861103999986409,105,0
366,-21.39999999999999,0.6858892999986382,67,0
367,-24.99999999999998,0.6855955999986347,89,0
368,-20.599999999999994,0.6853810999986322,65,0
369,-21.050081677243128,0.6850972999986288,86,0
370,-19.77176263486877,0.6849091999986265,57,0
371,-23.791252523624735,0.6846352999986233,83,0
372,-23.54355066985077,0.68436139999862,83,0
373,-2.0134931675272485,0.6840841999986167,84,0
374,-22.799999999999986,0.6838333999986137,76,0
375,-17.2529726589378,0.6835594999986104,83,0
376,-22.799999999999986,0.683186599998606,113,0
377,-36.999999999999936,0.6823681999985962,248,0
378,-28.999999999999964,0.6819160999985908,137,0
379,-14.709614554153443,0.6814474999985852,142,0
380,-14.263565350999668,0.6800317999985683,429,0
381,-16.110593546825683,0.6796885999985642,104,0
382,-21.575200443392145,0.6788734999985545,247,0
383,-24.19999999999998,0.6785071999985501,111,0
384,-6.1583725353990095,0.6779758999985438,161,0
385,0.771930180919604,0.6775138999985383,140,0
386,-45.01312877677759,0.6766195999985276,271,0
387,-24.19999999999998,0.676315999998524,92,0
388,-19.0,0.6760882999985213,69,0
389,15.680017255848465,0.6758275999985182,79,0
390,-34.199999999999946,0.675058699998509,233,0
391,13.358213089051205,0.6749563999985078,31,1
392,-27.19999999999997,0.6746032999985035,107,0
393,-36.19999999999994,0.6739927999984963,185,0
394,-5.643211336526513,0.6738079999984941,56,0
395,-19.12694648730813,0.6736231999984919,56,0
396,-39.59999999999992,0.672801499998482,249,0
397,-40.99999999999992,0.6719896999984724,246,0
398,-21.199999999999992,0.6717850999984699,62,0
399,-38.59999999999993,0.6711844999984627,182,0
400,-26.599999999999973,0.6708775999984591,93,0
401,-35.67946029984989,0.6703594999984529,157,0
402,-23.999999999999982,0.6701053999984499,77,0
403,-20.49321845187228,0.6697225999984453,116,0
404,-25.599999999999977,0.669445399998442,84,0
405,-23.799999999999983,0.6691846999984389,79,0
406,-23.199999999999985,0.6689173999984357,81,0
407,5.8234607395694695,0.6686995999984331,66,1
408,18.724730126965795,0.668607199998432,28,1
409,-15.991576845631585,0.6683101999984284,90,0
410,-28.799999999999965,0.6679438999984241,111,0
411,-23.799999999999983,0.6676765999984209,81,0
412,-23.599999999999984,0.6674158999984178,79,0
413,-21.95983925480207,0.667188199998415,69,0
414,-24.431652893312183,0.6668614999984112,99,0
415,-22.599999999999987,0.6666172999984082,74,0
416,-24.106184160092244,0.6663532999984051,80,0
417,-23.419832681074382,0.6660661999984017,87,0
418,-25.199999999999978,0.6657757999983982,88,0
419,-22.19999999999999,0.6655480999983955,69,0
420,-24.39999999999998,0.6652675999983921,85,0
421,-19.79562872297093,0.6649144999983879,107,0
422,-23.399999999999984,0.6646603999983849,77,0
423,-21.199999999999992,0.6644326999983822,69,0
424,-26.199999999999974,0.6641290999983785,92,0
425,-22.19999999999999,0.6638782999983756,76,0
426,-23.199999999999985,0.6636340999983726,74,0
427,-17.76635581572605,0.6634030999983699,70,0
428,-37.19999999999993,0.662908099998364,150,0
429,-3.944643158451365,0.6626011999983603,93,0
430,-16.180764381577795,0.6623899999983578,64,0
431,-24.99999999999998,0.6621127999983545,84,0
432,-26.799999999999972,0.6617860999983506,99,0
433,-23.199999999999985,0.6615352999983476,76,0
434,-22.3215028006538,0.6612778999983445,78,0
435,-26.199999999999974,0.6609643999983408,95,0
436,-20.799999999999994,0.6607729999983385,58,0
437,-26.799999999999972,0.6604528999983347,97,0
438,-20.999999999999993,0.6602416999983322,64,0
439,-12.361879732432758,0.6599413999983286,91,0
440,-21.730573328737492,0.6596806999983255,79,0
441,-19.074869206994528,0.6594034999983222,84,0
442,-23.199999999999985,0.6591592999983192,74,0
443,-30.999999999999957,0.6587434999983143,126,0
444,-23.599999999999984,0.6584959999983113,75,0
445,-19.799999999999997,0.658304599998309,58,0
446,-28.599999999999966,0.6579415999983047,110,0
447,-19.256989025145486,0.6576973999983018,74,0
448,-10.344977527869016,0.6574729999982991,68,0
449,-27.39999999999997,0.6571594999982954,95,0
450,-25.350535411259422,0.6568327999982915,99,0
451,-14.351814533242933,0.6566116999982888,67,0
452,-21.8765444833851,0.6563938999982862,66,0
453,-15.952598176833177,0.6562156999982841,54,0
454,-25.233449562628344,0.6559120999982805,92,0
455,-21.39999999999999,0.6556876999982778,68,0
456,-22.41133383679272,0.6553840999982742,92,0
457,-18.000000000000004,0.6552157999982722,51,0
458,-16.47599437402505,0.6549220999982687,89,0
459,-12.793889691629234,0.6546283999982652,89,0
460,-23.999999999999982,0.654364399998262,80,0
461,-15.219559709455664,0.6542455999982606,36,0
462,-21.429320786586842,0.6539221999982567,98,0
463,-20.799999999999994,0.6536977999982541,68,0
464,-17.319013010648796,0.6533116999982495,117,0
465,-29.199999999999964,0.6529519999982452,109,0
466,-20.439159344179547,0.6525955999982409,108,0
467,-8.004408155159751,0.6522820999982372,95,0
468,13.754259113931946,0.6521533999982356,39,1
469,-20.203447977196603,0.6517078999982303,135,0
470,-26.199999999999974,0.6514042999982267,92,0
471,-20.999999999999993,0.6511963999982242,63,0
472,5.063899765273305,0.6509092999982208,87,0
473,-8.562274625357663,0.650674999998218,71,0
474,-15.611277785912575,0.6504373999982151,72,0
475,-24.99999999999998,0.6501634999982119,83,0
476,-22.701280142606542,0.6499027999982088,79,0
477,-20.399999999999995,0.6497245999982066,54,0
478,-19.799999999999997,0.6495496999982046,53,0
479,-20.285377111002717,0.6493285999982019,67,0
480,-9.969776178395527,0.6490711999981988,78,0
481,-1.9983070485275736,0.6488698999981964,61,0
482,-22.999999999999986,0.6486223999981935,75,0
483,-25.799999999999976,0.6483154999981898,93,0
484,-21.79999999999999,0.6480910999981871,68,0
485,-21.59999999999999,0.6478699999981845,67,0
486,-23.999999999999982,0.6475894999981812,85,0
487,-20.199999999999996,0.6473914999981788,60,0
488,-22.19999999999999,0.647157199998176,71,0
489,-18.681683947500744,0.646906399998173,76,0
490,-22.093630685492528,0.6465994999981693,93,0
491,-23.179660299999767,0.6463387999981662,79,0
492,-23.199999999999985,0.6460978999981634,73,0
493,-20.838761545829,0.64582069999816,84,0
494,-22.599999999999987,0.6455599999981569,79,0
495,-20.199999999999996,0.6453685999981547,58,0
496,-14.710625414440017,0.6450748999981512,89,0
497,-12.128240758911154,0.6447019999981467,113,0
498,-20.199999999999996,0.6445105999981444,58,0
499,-22.799999999999986,0.6442762999981416,71,0
500,-31.690056039714793,0.6437515999981354,159,0
501,-23.999999999999982,0.6434974999981323,77,0
502,-22.799999999999986,0.6432730999981296,68,0
503,6.974771354605838,0.6431113999981277,49,1
504,-24.59999999999998,0.6428374999981245,83,0
505,-19.999999999999996,0.642636199998122,61,0
506,-13.054588711923223,0.6423424999981185,89,0
507,-25.599999999999977,0.6420652999981152,84,0
508,-4.6327477729893936,0.6417253999981112,103,0
509,-18.535684457396098,0.6415273999981088,60,0
510,-21.39999999999999,0.6412996999981061,69,0
511,-27.19999999999997,0.6409828999981023,96,0
512,-21.59999999999999,0.6407584999980996,68,0
513,-20.599999999999994,0.6405538999980972,62,0
514,-20.799999999999994,0.6403393999980946,65,0
515,-19.4,0.6401677999980926,52,0
516,-19.999999999999996,0.6399862999980904,55,0
517,-19.82873522407866,0.6397651999980878,67,0
518,-24.19999999999998,0.6395011999980846,80,0
519,-16.27084776637983,0.6392338999980814,81,0
520,-12.989123558630647,0.6390127999980788,67,0
521,9.945051353183002,0.638860999998077,46,1
522,-20.507858047542776,0.6386398999980744,67,0
523,-21.631389795793012,0.6383329999980707,93,0
524,-28.178353940824994,0.6379468999980661,117,0
525,-21.59999999999999,0.6377290999980635,66,0
526,-25.199999999999978,0.6374452999980601,86,0
527,-7.976162988394915,0.6372604999980579,56,0
528,-17.662595091373344,0.6369601999980543,91,0
529,-23.399999999999984,0.6367093999980513,76,0
530,-22.599999999999987,0.6364717999980485,72,0
531,-20.399999999999995,0.6362704999980461,61,0
532,-8.044006982511949,0.6359635999980424,93,0
533,-19.999999999999996,0.6357688999980401,59,0
534,-11.804925381648127,0.6355279999980372,73,0
535,-21.199999999999992,0.6353101999980346,66,0
536,-21.99999999999999,0.6350725999980318,72,0
537,-19.882598205775505,0.6348052999980286,81,0
538,-16.118966244453052,0.6345379999980254,81,0
539,-22.599999999999987,0.6343102999980227,69,0
540,-11.931174881114986,0.6340660999980198,74,0
541,-20.199999999999996,0.6338779999980175,57,0
542,-23.799999999999983,0.6336205999980145,78,0
543,-21.74959215217194,0.6333961999980118,68,0
544,-8.216265644294854,0.6331816999980092,65,0
545,-11.974564964303312,0.6328549999980053,99,0
546,-13.448856266626677,0.6325513999980017,92,0
547,-12.919378553806816,0.6323467999979993,62,0
548,-24.79999999999998,0.632072899997996,83,0
549,-13.384865217256792,0.6317725999979924,91,0
550,-21.79999999999999,0.6315514999979898,67,0
551,-23.799999999999983,0.6312907999979867,79,0
552,-17.81177112225642,0.6310465999979837,74,0
553,-25.285363995307144,0.6306340999979788,125,0
554,-26.199999999999974,0.6303403999979753,89,0
555,-20.999999999999993,0.6301291999979728,64,0
556,-20.199999999999996,0.6299476999979706,55,0
557,-17.36772064918804,0.6296737999979674,83,0
558,-12.646526660183826,0.6294691999979649,62,0
559,-2.515568939412975,0.6291820999979615,87,0
560,-3.6194089794812614,0.6289642999979589,66,0
561,-23.599999999999984,0.6287035999979558,79,0
562,-8.802907486363969,0.6284626999979529,73,0
563,-26.99999999999997,0.6281293999979489,101,0
564,-21.79999999999999,0.6279049999979462,68,0
565,-5.165217408937702,0.6276937999979437,64,0
566,-21.79999999999999,0.627466099997941,69,0
567,-18.600827886859694,0.627218599997938,75,0
568,-22.799999999999986,0.6269842999979353,71,0
569,-20.858140909461905,0.6267532999979325,70,0
570,-24.99999999999998,0.626462899997929,88,0
571,-23.999999999999982,0.6261922999979258,82,0
572,-22.399999999999988,0.6259678999979231,68,0
573,-23.199999999999985,0.6257137999979201,77,0
574,-11.103112222110903,0.6254794999979173,71,0
575,-13.247031871463912,0.625116499997913,110,0
576,-21.199999999999992,0.6249217999979106,59,0
577,-22.19999999999999,0.6246874999979078,71,0
578,-22.799999999999986,0.6244399999979049,75,0
579,-19.88836365783834,0.624195799997902,74,0
580,-20.399999999999995,0.6239977999978996,60,0
581,-19.117873862517996,0.6237172999978963,85,0
582,-21.79999999999999,0.6234961999978936,67,0
583,-19.999999999999996,0.6233113999978914,56,0
584,-22.399999999999988,0.6230803999978887,70,0
585,-24.79999999999998,0.6228064999978854,83,0
586,-19.0,0.6226282999978833,54,0
