episode,reward,epsilon,steps,success
114,-23.799999999999983,0.7556842999994712,86,0
115,-17.808715878543325,0.7555093999994691,53,0
116,-21.386363637926525,0.7552750999994663,71,0
117,-24.39999999999998,0.7549714999994627,92,0
118,-33.18354690058132,0.7544764999994568,150,0
119,-44.99999999999996,0.753654799999447,249,0
120,-49.800000000000026,0.7528099999994369,256,0
121,-26.599999999999973,0.7524700999994328,103,0
122,-29.75822246695675,0.7518100999994249,200,0
123,-23.799999999999983,0.7515295999994216,85,0
124,-41.19999999999992,0.7508827999994139,196,0
125,-31.731114749243638,0.7501039999994046,236,0
126,-24.069230007194157,0.7495264999993977,175,0
127,-23.847667982457388,0.7490974999993926,130,0
128,-41.999999999999915,0.7484077999993843,209,0
129,-30.799999999999958,0.7479028999993783,153,0
130,-21.199999999999992,0.7475959999993746,93,0
131,-43.59999999999994,0.7469227999993666,204,0
132,-23.599999999999984,0.7465795999993625,104,0
133,-33.59999999999995,0.7460482999993562,161,0
134,-15.371033613123153,0.7455004999993496,166,0
135,-30.59999999999996,0.7450879999993447,125,0
136,-66.00000000000026,0.7437382999993286,409,0
137,-35.99999999999994,0.7430947999993209,195,0
138,-27.39999999999997,0.7427185999993164,114,0
139,-30.39999999999996,0.7421377999993095,176,0
140,-12.197704077626188,0.7419529999993073,56,0
141,-38.19999999999993,0.7412335999992987,218,0
142,-16.797672843069982,0.7409794999992957,77,0
143,-28.199999999999967,0.7405999999992912,115,0
144,5.757369044893025,0.740164399999286,132,0
145,-28.199999999999967,0.73966939999928,150,0
146,-23.146840546222904,0.7391908999992743,145,0
147,14.603138143502143,0.7390258999992724,50,1
148,-45.94143137530962,0.7374781999992539,469,0
149,-17.483643772861782,0.7371910999992505,87,0
150,-46.199999999999974,0.7363825999992408,245,0
151,-34.79999999999994,0.7358347999992343,166,0
152,-15.196501553312103,0.7350493999992249,238,0
153,-45.39999999999996,0.7343068999992161,225,0
154,6.853194176398102,0.7339999999992124,93,0
155,6.107096294426,0.733716199999209,86,0
156,-26.99999999999997,0.7333597999992048,108,0
157,-4.236846327434019,0.7330231999992007,102,0
158,-27.98556277459317,0.7326139999991959,124,0
159,-24.59999999999998,0.7323070999991922,93,0
160,-40.376511816110394,0.7313203999991804,299,0
161,-37.99999999999993,0.7307395999991735,176,0
162,-27.39999999999997,0.7304260999991697,95,0
163,-76.89015628822493,0.7285813999991477,559,0
164,-55.80000000000011,0.7276639999991368,278,0
165,-25.78351066715986,0.7264726999991226,361,0
166,12.961774890554995,0.7263076999991206,50,0
167,-47.39999999999999,0.7254496999991104,260,0
168,-32.00241173139855,0.724921699999104,160,0
169,-22.50919797176706,0.7242055999990955,217,0
170,-28.92729186184829,0.7236214999990885,177,0
171,-52.00000000000006,0.7224367999990744,359,0
172,-28.999999999999964,0.7220737999990701,110,0
173,-15.847745583089441,0.7215853999990642,148,0
174,-25.147932804799638,0.7211365999990589,136,0
175,-20.999999999999993,0.7209220999990563,65,0
176,-14.02233983678417,0.720644899999053,84,0
177,-11.043590497717496,0.72039079999905,77,0
178,-16.165856734445576,0.7201762999990474,65,0
179,-14.83337756581868,0.719889199999044,87,0
180,-22.599999999999987,0.7196317999990409,78,0
181,-25.599999999999977,0.7193116999990371,97,0
182,-30.517673569663504,0.7188925999990321,127,0
183,-25.999999999999975,0.718549399999028,104,0
184,-21.59999999999999,0.7182259999990241,98,0
185,-22.193139426865187,0.7178497999990197,114,0
186,-9.174317695186263,0.7175230999990158,99,0
187,-21.99999999999999,0.7172359999990123,87,0
188,-28.799999999999965,0.7166815999990057,168,0
189,-29.30739299405793,0.7157542999989946,281,0
190,-32.35023831319379,0.7144540999989791,394,0
191,-24.470315579059772,0.7139854999989735,142,0
192,33.48921430099313,0.7133089999989655,205,0
193,-26.927134804899126,0.7125565999989565,228,0
194,-20.98893877870266,0.711843799998948,216,0
195,-12.471773778640575,0.7110616999989386,237,0
196,-32.799999999999955,0.7105435999989325,157,0
197,-2.6935983106695556,0.7102630999989291,85,0
198,-26.518796205739743,0.7097779999989233,147,0
199,-14.1692980755545,0.7095436999989205,71,0
200,-26.399999999999974,0.7091146999989154,130,0
201,-75.75173945835698,0.7076197999988976,453,0
202,0.3450745645474331,0.7070125999988903,184,0
203,-4.466312405831537,0.7066759999988863,102,0
204,-42.99999999999993,0.7058410999988763,253,0
205,-34.79999999999994,0.7051183999988677,219,0
206,-38.99999999999993,0.7044979999988603,188,0
207,25.048471135845695,0.7043758999988589,37,1
208,15.315965451431975,0.7038973999988531,145,1
209,14.01714456984205,0.7031713999988445,220,1
210,-27.12567558478589,0.7026334999988381,163,0
211,-18.64135836413214,0.702290299998834,104,0
212,-30.19999999999996,0.7017490999988275,164,0
213,-25.199999999999978,0.7013398999988226,124,0
214,-66.10737051422416,0.6996403999988023,515,0
215,58.33749119322305,0.6991420999987964,151,1
216,-28.799999999999965,0.6987823999987921,109,0
217,-20.741425325629656,0.6979837999987826,242,0
218,-40.54565764546716,0.6971620999987728,249,0
219,-30.719129567514894,0.6966043999987661,169,0
220,-54.000000000000085,0.6953602999987513,377,0
221,-48.854431010951906,0.6942316999987378,342,0
222,12.421972006057835,0.6935650999987298,202,0
223,-22.721969673718732,0.6930700999987239,150,0
224,-34.99999999999994,0.6925123999987173,169,0
225,-51.96046507382418,0.6913309999987032,358,0
226,-42.799999999999926,0.6906940999986956,193,0
227,-27.41779901331806,0.6903739999986918,97,0
228,-25.799999999999976,0.6900736999986882,91,0
229,-8.516498358090749,0.6898360999986853,72,0
230,-24.59999999999998,0.689552299998682,86,0
231,-18.773512106014913,0.6893245999986792,69,0
232,-21.913772333263783,0.6890803999986763,74,0
233,-19.999999999999996,0.6888625999986737,66,0
234,-24.19999999999998,0.6885853999986704,84,0
235,-23.599999999999984,0.6883246999986673,79,0
236,-22.19999999999999,0.6881002999986646,68,0
237,-22.799999999999986,0.6878395999986615,79,0
238,-16.605763070384633,0.6876019999986587,72,0
239,-12.087095961397086,0.6872554999986545,105,0
240,-21.99999999999999,0.6870244999986518,70,0
241,-21.99999999999999,0.686793499998649,70,0
242,-27.999999999999968,0.686460199998645,101,0
243,-25.799999999999976,0.6861565999986414,92,0
244,-14.32476216597326,0.685866199998638,88,0
245,-19.151838737872012,0.6855757999986345,88,0
246,-17.918815817845374,0.6851698999986297,123,0
247,-20.357289202404715,0.6848794999986262,88,0
248,-27.667593870878232,0.6845164999986219,110,0
249,-24.39999999999998,0.6842392999986185,84,0
250,-21.96641264927709,0.6838003999986133,133,0
251,-22.999999999999986,0.6835363999986102,80,0
252,-21.99999999999999,0.6832987999986073,72,0
253,-25.199999999999978,0.683024899998604,83,0
254,-16.369689364725474,0.6828136999986015,64,0
255,-21.755574773828968,0.6825430999985983,82,0
256,-19.2,0.6823615999985961,55,0
257,-21.39999999999999,0.6821305999985934,70,0
258,-21.199999999999992,0.6819094999985907,67,0
259,-20.399999999999995,0.6817180999985885,58,0
260,-26.858302062007542,0.6813286999985838,118,0
261,-34.599999999999945,0.6808600999985782,142,0
262,23.593472255627567,0.6807709999985772,27,1
263,-22.799999999999986,0.6805333999985743,72,0
264,-13.062326978994717,0.6801934999985703,103,0
265,-18.8,0.6800218999985682,52,0
266,-13.250118130295043,0.6797215999985646,91,0
267,-22.19999999999999,0.6794938999985619,69,0
268,-27.79999999999997,0.6791539999985579,103,0
269,-16.894423595503312,0.6788404999985541,95,0
270,-26.028261985154565,0.6784675999985497,113,0
271,-22.399999999999988,0.6782332999985469,71,0
272,-21.99999999999999,0.6780055999985442,69,0
273,-26.99999999999997,0.6776689999985401,102,0
274,-6.314847355031757,0.6774115999985371,78,0
275,-19.311720250189893,0.6772201999985348,58,0
276,3.056742477486207,0.6769132999985311,93,0
277,-11.883859438607544,0.6766030999985274,94,0
278,-20.599999999999994,0.676401799998525,61,0
279,-9.618633652742021,0.6761410999985219,79,0
280,18.17128680661872,0.6760915999985213,15,1
281,-9.254963208594337,0.6758275999985182,80,0
282,-23.199999999999985,0.6755569999985149,82,0
283,3.216874674823927,0.6752863999985117,82,0
284,-22.17517440399599,0.6749233999985074,110,0
285,-21.39999999999999,0.6747022999985047,67,0
286,-21.59999999999999,0.6744613999985019,73,0
287,-25.399999999999977,0.6741610999984983,91,0
288,-20.599999999999994,0.6739564999984958,62,0
289,-24.99999999999998,0.6736594999984923,90,0
290,-20.399999999999995,0.6734515999984898,63,0
291,-20.599999999999994,0.6732370999984872,65,0
292,-13.157753170869107,0.6729466999984838,88,0
293,-23.399999999999984,0.6726826999984806,80,0
294,-22.19999999999999,0.672458299998478,68,0
295,-24.39999999999998,0.6721810999984746,84,0
296,-25.599999999999977,0.6718873999984711,89,0
297,-28.41067221314323,0.6715045999984666,116,0
298,-20.799999999999994,0.6713065999984642,60,0
299,-19.599999999999998,0.671121799998462,56,0
300,-25.599999999999977,0.6708280999984585,89,0
301,-0.9490090034721774,0.6706267999984561,61,0
302,-19.999999999999996,0.6704419999984539,56,0
303,-18.866682212848183,0.6702373999984514,62,0
304,-21.199999999999992,0.6700261999984489,64,0
305,-15.173021172415478,0.6697225999984453,92,0
306,-22.399999999999988,0.6694882999984425,71,0
307,-5.552961308257123,0.6692572999984397,70,0
308,-27.986345175417462,0.6689041999984355,107,0
309,-21.79999999999999,0.668692999998433,64,0
310,-19.582462544884336,0.6684256999984298,81,0
311,-14.614425377457637,0.6681583999984266,81,0
312,0.8851312039762558,0.6678052999984224,107,1
313,-26.399999999999974,0.6674917999984187,95,0
314,-25.399999999999977,0.6672013999984152,88,0
315,-23.599999999999984,0.6669406999984121,79,0
316,-18.88413689462533,0.6666469999984086,89,0
317,-19.09627290257843,0.6662872999984043,109,0
318,-22.845710719102378,0.6660034999984009,86,0
319,-19.799999999999997,0.6658120999983986,58,0
320,-23.399999999999984,0.6655612999983956,76,0
321,-17.675269897844437,0.665260999998392,91,0
322,-26.399999999999974,0.6649672999983886,89,0
323,-24.39999999999998,0.6646900999983852,84,0
324,-18.6,0.6645184999983832,52,0
325,-14.863038309578744,0.6643402999983811,54,0
326,-19.799999999999997,0.6641422999983787,60,0
327,-23.599999999999984,0.6638947999983758,75,0
328,-20.799999999999994,0.6636901999983733,62,0
329,-19.0,0.6635152999983712,53,0
330,-8.030611789207336,0.6633040999983687,64,0
331,-24.99999999999998,0.6630235999983654,85,0
332,-20.999999999999993,0.6628189999983629,62,0
333,-26.345553530187228,0.6624229999983582,120,0
334,-9.031703475572943,0.6620434999983537,115,0
335,-20.599999999999994,0.661819099998351,68,0
336,-24.59999999999998,0.6615418999983477,84,0
337,-24.057153405506362,0.6612646999983444,84,0
338,-14.164206249003387,0.6610072999983413,78,0
339,-21.79999999999999,0.6607861999983387,67,0
340,-21.030924582835667,0.6604396999983345,105,0
341,-21.199999999999992,0.6602119999983318,69,0
342,-20.599999999999994,0.6600040999983293,63,0
343,-20.428021159121435,0.6597895999983268,65,0
344,-20.199999999999996,0.6595882999983244,61,0
345,-8.379884284978163,0.6591988999983197,118,0
346,-21.59999999999999,0.6589612999983169,72,0
347,-20.999999999999993,0.6587401999983142,67,0
348,-10.642924187899286,0.6584596999983109,85,0
349,-19.599999999999998,0.6582682999983086,58,0
350,-22.671990577006227,0.6579976999983054,82,0
351,-19.999999999999996,0.6578194999983032,54,0
352,-24.99999999999998,0.6575422999982999,84,0
353,-20.399999999999995,0.6573343999982975,63,0
354,-21.99999999999999,0.6570967999982946,72,0
355,-7.542758506835273,0.6568063999982912,88,0
356,-28.999999999999964,0.6564499999982869,108,0
357,18.56518861784567,0.6562849999982849,50,1
358,-22.799999999999986,0.6560539999982822,70,0
359,-24.99999999999998,0.6557767999982789,84,0
360,-18.8,0.6556117999982769,50,0
361,-20.799999999999994,0.6553939999982743,66,0
362,-28.199999999999967,0.6550507999982702,104,0
363,-7.082346292976041,0.6546844999982658,111,0
364,-6.173334576829162,0.6544864999982635,60,0
365,-20.199999999999996,0.6542917999982611,59,0
366,-25.999999999999975,0.6539749999982574,96,0
367,-22.599999999999987,0.6537307999982545,74,0
368,-24.39999999999998,0.6534469999982511,86,0
369,-1.689624947251291,0.6532225999982484,68,0
370,8.504322952719987,0.6530575999982464,50,1
371,-18.738141645101607,0.6528694999982442,57,0
372,-22.999999999999986,0.6526384999982414,70,0
373,-23.07007231481617,0.652348099998238,88,0
374,-21.99999999999999,0.6521401999982355,63,0
375,-19.599999999999998,0.6519586999982333,55,0
376,-4.094322110416766,0.6517309999982306,69,0
377,-23.399999999999984,0.6514768999982276,77,0
378,-6.857023117906364,0.6512755999982252,61,0
379,-23.599999999999984,0.651014899998222,79,0
380,-25.599999999999977,0.6507277999982186,87,0
381,-19.2,0.6505495999982165,54,0
382,-21.99999999999999,0.6503086999982136,73,0
383,-26.99999999999997,0.6499951999982099,95,0
384,-22.999999999999986,0.649757599998207,72,0
385,-19.4,0.6495694999982048,57,0
386,5.82691062493965,0.6493153999982018,77,0
387,-22.599999999999987,0.649081099998199,71,0
388,-22.164029236441472,0.6488434999981961,72,0
389,-29.399999999999963,0.6484606999981916,116,0
390,-23.399999999999984,0.6482164999981886,74,0
391,-19.720562605109066,0.6480052999981861,64,0
392,21.49773331845426,0.6478930999981848,34,1
393,-18.968008165615537,0.6476653999981821,69,0
394,-21.39999999999999,0.6474508999981795,65,0
395,-19.2,0.6472792999981775,52,0
396,-11.269998551968625,0.6470416999981746,72,0
397,-26.199999999999974,0.646738099998171,92,0
398,-20.399999999999995,0.6465532999981688,56,0
399,-25.799999999999976,0.646236499998165,96,0
400,-20.599999999999994,0.6460219999981625,65,0
401,-22.399999999999988,0.6457876999981597,71,0
402,-14.684948889309155,0.6456259999981577,49,0
403,-21.803493441409486,0.6453355999981543,88,0
404,-12.181931436873747,0.6450385999981507,90,0
405,-21.99999999999999,0.6448273999981482,64,0
406,-15.46520076257216,0.644560099998145,81,0
407,-17.71961145143161,0.6443455999981424,65,0
408,-14.341147516630993,0.6441178999981397,69,0
409,-19.799999999999997,0.6439330999981375,56,0
410,-21.39999999999999,0.6437053999981348,69,0
411,-26.199999999999974,0.6433918999981311,95,0
412,-20.321012514276212,0.643134499998128,78,0
413,-6.988721339212156,0.6429166999981254,66,0
414,-20.314038187339023,0.6426229999981219,89,0
415,-19.4,0.6424447999981198,54,0
416,-25.599999999999977,0.6421510999981163,89,0
417,-20.999999999999993,0.6419365999981137,65,0
418,-23.399999999999984,0.6416857999981107,76,0
419,-21.79999999999999,0.6414646999981081,67,0
420,-14.986393262195309,0.6411676999981045,90,0
421,-21.199999999999992,0.6409366999981018,70,0
422,-22.999999999999986,0.6406924999980989,74,0
423,24.546453603901323,0.6405802999980975,34,1
424,-19.999999999999996,0.6403855999980952,59,0
425,-11.721650669550245,0.6399400999980899,135,0
426,19.475312194579235,0.6398806999980892,18,1
427,-20.199999999999996,0.6396892999980869,58,0
428,-24.19999999999998,0.6394219999980837,81,0
429,-21.99999999999999,0.6392041999980811,66,0
430,-26.199999999999974,0.6388939999980774,94,0
431,-16.518325312899734,0.6386299999980742,80,0
432,-19.213335684557812,0.6382933999980702,102,0
433,3.8603950069057333,0.6379765999980664,96,0
434,-23.199999999999985,0.6377422999980636,71,0
435,-21.359418597553546,0.637524499998061,66,0
436,13.465947587988335,0.6371647999980568,109,0
437,-19.4,0.6369865999980546,54,0
438,-9.089837887322485,0.6367522999980518,71,0
439,-18.420973991418137,0.6363826999980474,112,0
440,11.282123163507999,0.6358117999980406,173,1
441,-17.411239462780937,0.6355708999980377,73,0
442,-19.5606225492893,0.6353134999980347,78,0
443,-19.0,0.6351385999980326,53,0
444,-20.799999999999994,0.6349372999980302,61,0
445,-24.59999999999998,0.6346171999980263,97,0
446,-17.829584551839474,0.6343927999980237,68,0
447,-24.39999999999998,0.6341221999980204,82,0
448,-24.730433444985064,0.633670099998015,137,0
449,-23.399999999999984,0.633415999998012,77,0
450,-8.01085064669121,0.6332377999980099,54,0
451,-23.999999999999982,0.6329869999980069,76,0
452,-23.599999999999984,0.6327097999980036,84,0
453,-7.8172547777541075,0.6325117999980012,60,0
454,-22.999999999999986,0.632244499997998,81,0
455,-22.999999999999986,0.6319969999979951,75,0
456,-21.871472409437214,0.6315811999979901,126,0
457,-16.963582834467935,0.6311389999979848,134,0
458,-10.576795163785397,0.6309376999979824,61,0
459,-31.999999999999954,0.6304261999979763,155,0
460,-20.199999999999996,0.630234799997974,58,0
461,-22.399999999999988,0.6300004999979713,71,0
462,1.7148075871815518,0.6297892999979687,64,0
463,-18.8,0.6296275999979668,49,0
464,-9.025942837929612,0.6294163999979643,64,0
465,-19.711132458424657,0.6289807999979591,132,0
466,-19.064699149223017,0.6287530999979564,69,0
467,18.260407379321066,0.6286606999979553,28,1
468,-24.99999999999998,0.6282085999979499,137,0
469,-26.799999999999972,0.6278785999979459,100,0
470,5.356730666830243,0.6276739999979435,62,1
471,-26.99999999999997,0.6273472999979396,99,0
472,-19.327058732900415,0.6271129999979368,71,0
473,-5.993847357804919,0.6267301999979322,116,0
474,-22.19999999999999,0.6263374999979275,119,0
475,-23.352918326576507,0.625786399997921,167,0
476,-19.799999999999997,0.6255949999979187,58,0
477,-27.624795193121987,0.6248293999979095,232,0
478,-29.99999999999996,0.6242947999979032,162,0
479,-20.799999999999994,0.6240208999978999,83,0
480,-25.62746125400971,0.6234895999978936,161,0
481,-31.999999999999954,0.6229021999978865,178,0
482,5.488500295266878,0.6221332999978774,233,0
483,-24.59999999999998,0.6217273999978725,123,0
484,-18.415802131809556,0.6214765999978695,76,0
485,2.311500899041839,0.6210244999978641,137,0
486,-16.7898880620996,0.6206680999978599,108,0
487,10.104153370495812,0.6199651999978515,213,0
488,-27.41759032313615,0.6189487999978394,308,0
489,-19.2,0.6187771999978373,52,0
490,-23.199999999999985,0.6185164999978342,79,0
491,-23.399999999999984,0.61816009999783,108,0
492,-27.5097104027452,0.617490199997822,203,0
493,-21.199999999999992,0.617160199997818,100,0
494,-32.15641191591856,0.6165628999978109,181,0
495,-27.19999999999997,0.616150399997806,125,0
496,29.255753777388698,0.6160183999978044,40,1
497,-22.799999999999986,0.6157741999978015,74,0
498,-22.799999999999986,0.6155068999977983,81,0
499,-12.187872547423302,0.6141175999977817,421,0
500,-11.043930857776443,0.6138799999977789,72,0
501,-24.19999999999998,0.6136192999977758,79,0
502,-21.79999999999999,0.6134014999977732,66,0
503,-34.39999999999995,0.6127051999977648,211,0
504,-22.799999999999986,0.6124312999977616,83,0
505,-16.29560067616594,0.6115204999977507,276,0
506,-29.599999999999962,0.6109198999977435,182,0
507,-24.664648424313313,0.6103588999977368,170,0
508,-14.777972047221947,0.6096625999977285,211,0
509,-7.314791879532248,0.6086626999977166,303,0
510,-11.55855970977232,0.6082468999977116,126,0
511,-34.527298291953606,0.6076264999977042,188,0
512,-56.55528656231216,0.604920499997672,820,0
513,-29.79999999999996,0.6042109999976635,215,0
514,34.38680200904544,0.6037687999976582,134,1
515,11.73863241648423,0.6032836999976524,147,0
516,-43.55130772810446,0.602075899997638,366,0
517,-21.0797097618592,0.6006205999976206,441,0
518,3.336364681498555,0.6000859999976143,162,0
519,-1.6559531641257728,0.5992609999976044,250,0
520,-29.399999999999963,0.5985844999975963,205,0
521,-27.79999999999997,0.5980366999975898,166,0
522,-30.19999999999996,0.5973535999975816,207,0
523,-10.584361140791932,0.5969179999975764,132,0
524,-21.79999999999999,0.5966341999975731,86,0
525,-27.81821010498718,0.5961193999975669,156,0
526,-19.0,0.5958850999975641,71,0
527,-7.025825103815789,0.5953999999975583,147,0
528,-23.399999999999984,0.5949412999975529,139,0
529,-24.19999999999998,0.5946079999975489,101,0
530,7.690217018634684,0.5938324999975396,235,0
531,-30.64098403269882,0.593106499997531,220,0
532,-20.799999999999994,0.5928655999975281,73,0
533,-1.3717341456734324,0.5925619999975245,92,0
534,3.079140927060493,0.5923045999975214,78,0
535,-26.179674407994767,0.5919646999975173,103,0
536,-20.799999999999994,0.5917600999975149,62,0
537,-18.962655222533854,0.591519199997512,73,0
538,-24.62015823962905,0.5912056999975083,95,0
539,-11.46420002865105,0.591010999997506,59,0
540,-20.999999999999993,0.590763499997503,75,0
541,-25.284371233444787,0.5904433999974992,97,0
542,-23.799999999999983,0.5901694999974959,83,0
543,-14.483821487194536,0.5898922999974926,84,0
544,-19.799999999999997,0.5896645999974899,69,0
545,-20.399999999999995,0.5894434999974872,67,0
546,-17.600000000000005,0.5892454999974849,60,0
547,-20.999999999999993,0.589001299997482,74,0
548,-19.0,0.5888065999974796,59,0
549,-8.482338459218521,0.5886316999974776,53,0
550,0.20105633103364973,0.5884072999974749,68,0
551,-19.36842673427011,0.5882059999974725,61,0
552,-46.82035199526979,0.5870707999974589,344,0
553,-9.218609899504324,0.5867671999974553,92,0
554,6.345014128107586,0.5864602999974516,93,0
555,-24.79999999999998,0.5861368999974478,98,0
556,-23.599999999999984,0.5858563999974444,85,0
557,-20.599999999999994,0.5856418999974419,65,0
558,-13.007087064671591,0.5854306999974394,64,0
559,-14.995325216696642,0.5851567999974361,83,0
560,-26.599999999999973,0.5848531999974325,92,0
561,-23.599999999999984,0.5845759999974292,84,0
562,-21.59999999999999,0.5843284999974262,75,0
563,-3.1214889419933805,0.5840479999974229,85,0
564,-14.952635976860263,0.5838466999974204,61,0
565,-15.347116744192547,0.5835694999974171,84,0
566,-23.799999999999983,0.5832691999974136,91,0
567,-18.400000000000002,0.5830909999974114,54,0
568,-25.599999999999977,0.582800599997408,88,0
569,-20.799999999999994,0.5825893999974054,64,0
570,-21.199999999999992,0.5823220999974023,81,0
571,-17.9258086316899,0.5820118999973986,94,0
572,-20.92799498843835,0.5817610999973956,76,0
573,-22.399999999999988,0.5815201999973927,73,0
574,-20.199999999999996,0.5812858999973899,71,0
575,0.6734317249556234,0.5810878999973875,60,0
576,-24.59999999999998,0.5806918999973828,120,0
577,-25.399999999999977,0.5802232999973772,142,0
578,-24.59999999999998,0.5799163999973735,93,0
579,-12.944007033675874,0.5796523999973704,80,0
580,-18.84475641123079,0.5793124999973663,103,0
581,-19.66768904096333,0.5791045999973639,63,0
582,-20.262388326589605,0.5788405999973607,80,0
583,-20.799999999999994,0.5785600999973574,85,0
584,-15.261220027140563,0.5782663999973539,89,0
585,-18.886993643885624,0.5779297999973498,102,0
586,-43.399999999999935,0.5770882999973398,255,0
587,-17.742676593055126,0.5768704999973372,66,0
588,-21.199999999999992,0.5766097999973341,79,0
